project,source_file,source_row,BRANCH_COUNT,CYCLOMATIC_COMPLEXITY,DESIGN_COMPLEXITY,ESSENTIAL_COMPLEXITY,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,LOC_CODE_AND_COMMENT,LOC_COMMENTS,LOC_EXECUTABLE,LOC_TOTAL,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,defective,rotulo_original
PC4,PC4.arff,417,3,2,2,1,29.78,92.08,252543.19,0.91,615,0.01,14030.18,2742.55,0,0,49,49,221,394,12,10,0,N
PC4,PC4.arff,418,15,8,1,5,42.42,18.67,14780.96,0.26,152,0.05,821.16,791.84,3,12,36,39,49,103,21,16,0,N
PC4,PC4.arff,419,11,6,3,3,32.64,23.38,17851.06,0.25,139,0.04,991.73,763.37,0,5,37,37,64,75,26,19,0,N
PC4,PC4.arff,420,17,9,5,7,13.96,25.07,8776.91,0.12,81,0.04,487.61,350.08,1,3,28,29,27,54,7,13,0,N
PC4,PC4.arff,421,3,2,1,1,32.9,19.0,11878.01,0.21,133,0.05,659.89,625.16,0,6,27,27,38,95,13,13,0,N
PC4,PC4.arff,422,25,14,7,5,42.12,28.24,33576.57,0.4,203,0.04,1865.36,1189.17,11,16,62,73,80,123,34,24,0,N
PC4,PC4.arff,423,1,1,1,1,15.74,5.71,513.85,0.03,22,0.18,28.55,89.92,0,0,4,4,8,14,7,10,0,N
PC4,PC4.arff,424,3,2,2,1,18.25,9.0,1478.1,0.05,38,0.11,82.12,164.23,0,6,10,10,12,26,8,12,0,N
PC4,PC4.arff,425,3,2,1,1,15.49,22.5,7840.29,0.12,76,0.04,435.57,348.46,0,1,12,12,27,49,9,15,0,N
PC4,PC4.arff,426,19,10,5,3,24.34,46.75,53191.17,0.38,211,0.02,2955.06,1137.78,6,10,44,50,85,126,20,22,0,N
PC4,PC4.arff,427,1,1,1,1,44.27,4.62,943.04,0.07,49,0.22,52.39,204.33,0,0,10,10,24,25,13,5,0,N
PC4,PC4.arff,428,40,26,13,26,44.63,34.32,52562.96,0.51,270,0.03,2920.16,1531.55,0,1,67,67,66,204,25,26,0,N
PC4,PC4.arff,429,3,2,1,1,16.65,4.0,266.43,0.02,18,0.25,14.8,66.61,0,0,4,4,5,13,5,8,0,N
PC4,PC4.arff,430,1,1,1,1,9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,0,0,3,3,2,7,2,6,0,N
PC4,PC4.arff,431,5,3,1,3,16.48,8.25,1121.45,0.05,32,0.12,62.3,135.93,0,4,11,11,12,20,8,11,0,N
PC4,PC4.arff,432,5,1,1,1,63.11,17.0,18239.92,0.36,203,0.06,1013.33,1072.94,0,27,30,30,68,135,26,13,0,N
PC4,PC4.arff,433,15,8,8,1,35.89,25.54,23410.95,0.31,170,0.04,1300.61,916.69,0,3,39,39,83,87,26,16,0,N
PC4,PC4.arff,434,1,1,1,1,8.77,10.13,899.21,0.03,24,0.1,49.96,88.81,0,0,8,8,9,15,4,9,0,N
PC4,PC4.arff,435,3,2,1,1,15.71,19.38,5897.84,0.1,73,0.05,327.66,304.4,0,0,15,15,31,42,8,10,0,N
PC4,PC4.arff,436,19,10,6,1,29.4,30.64,27606.4,0.3,194,0.03,1533.69,900.91,0,4,46,46,78,116,14,11,0,N
PC4,PC4.arff,437,3,2,1,1,13.68,9.63,1267.48,0.04,31,0.1,70.42,131.69,0,2,9,9,14,17,8,11,0,N
PC4,PC4.arff,438,5,3,1,1,20.53,12.14,3027.64,0.08,61,0.08,168.2,249.34,2,2,18,20,17,44,7,10,1,Y
PC4,PC4.arff,439,16,10,8,5,43.97,20.29,18111.12,0.3,153,0.05,1006.17,892.43,12,23,32,44,60,93,34,23,0,N
PC4,PC4.arff,440,108,56,42,42,65.73,84.55,469829.8,1.85,842,0.01,26101.66,5557.13,6,9,129,135,360,482,66,31,0,N
PC4,PC4.arff,441,1,1,1,1,16.8,6.67,746.67,0.04,28,0.15,41.48,112.0,1,1,8,9,8,20,6,10,0,N
PC4,PC4.arff,442,3,2,1,1,18.81,17.05,5466.9,0.11,73,0.06,303.72,320.64,0,4,14,14,31,42,10,11,0,N
PC4,PC4.arff,443,7,4,3,1,21.94,10.5,2418.38,0.08,49,0.1,134.35,230.32,0,2,15,15,21,28,13,13,0,N
PC4,PC4.arff,444,15,8,4,1,28.26,46.75,61762.26,0.44,245,0.02,3431.24,1321.12,7,11,51,58,85,160,20,22,1,Y
PC4,PC4.arff,445,13,7,5,1,34.86,26.4,24294.51,0.31,178,0.04,1349.7,920.25,7,11,26,33,66,112,20,16,1,Y
PC4,PC4.arff,446,13,7,6,1,21.28,19.5,8090.65,0.14,96,0.05,449.48,414.91,0,0,15,15,26,70,8,12,0,N
PC4,PC4.arff,447,1,1,1,1,25.94,8.64,1934.62,0.07,51,0.12,107.48,224.01,0,2,8,8,19,32,11,10,0,N
PC4,PC4.arff,448,9,5,4,1,15.65,31.06,15095.42,0.16,109,0.03,838.63,486.08,14,3,20,34,43,66,9,13,1,Y
PC4,PC4.arff,449,11,6,2,1,22.29,37.23,30894.1,0.28,181,0.03,1716.34,829.88,4,8,25,29,63,118,11,13,0,N
PC4,PC4.arff,450,1,1,1,1,11.29,9.0,914.21,0.03,26,0.11,50.79,101.58,0,0,6,6,9,17,5,10,0,N
PC4,PC4.arff,451,3,2,2,1,15.5,4.67,337.59,0.02,19,0.21,18.75,72.34,0,0,5,5,7,12,6,8,0,N
PC4,PC4.arff,452,7,4,1,1,42.54,15.53,10260.06,0.22,136,0.06,570.0,660.69,21,1,20,41,44,92,17,12,1,Y
PC4,PC4.arff,453,9,5,4,1,22.9,11.69,3127.8,0.09,63,0.09,173.77,267.62,0,0,10,10,17,46,8,11,0,N
PC4,PC4.arff,454,9,5,4,1,17.51,14.17,3513.33,0.08,62,0.07,195.19,248.0,0,0,12,12,17,45,6,10,0,N
PC4,PC4.arff,455,3,2,1,1,11.47,8.75,877.83,0.03,29,0.11,48.77,100.32,1,0,7,8,10,19,4,7,0,N
PC4,PC4.arff,456,1,1,1,1,10.87,3.5,133.19,0.01,11,0.29,7.4,38.05,0,0,4,4,4,7,4,7,0,N
PC4,PC4.arff,457,11,7,5,4,66.27,30.44,61416.25,0.67,335,0.03,3412.01,2017.49,24,10,31,55,119,216,43,22,1,Y
PC4,PC4.arff,458,1,1,1,1,12.15,16.71,3395.18,0.07,47,0.06,188.62,203.13,0,0,8,8,18,29,7,13,0,N
PC4,PC4.arff,459,1,1,1,1,6.74,3.75,94.75,0.01,9,0.27,5.26,25.27,0,1,4,4,3,6,2,5,0,N
PC4,PC4.arff,460,7,4,4,4,26.93,4.8,620.48,0.04,31,0.21,34.47,129.27,2,0,7,9,12,19,10,8,0,N
PC4,PC4.arff,461,6,5,5,1,38.39,13.65,7152.72,0.17,103,0.07,397.37,524.01,1,0,31,32,39,64,20,14,0,N
PC4,PC4.arff,462,1,1,1,1,28.4,5.73,931.41,0.05,39,0.17,51.74,162.63,0,9,9,9,18,21,11,7,0,N
PC4,PC4.arff,463,3,2,2,1,16.5,4.5,334.04,0.02,19,0.22,18.56,74.23,1,0,5,6,6,13,6,9,1,Y
PC4,PC4.arff,464,19,11,5,3,18.57,60.0,66844.92,0.37,191,0.02,3713.61,1114.08,6,7,39,45,70,121,21,36,0,N
PC4,PC4.arff,465,1,1,1,1,33.3,2.0,133.22,0.02,18,0.5,7.4,66.61,4,36,3,7,9,9,9,4,0,N
PC4,PC4.arff,466,73,37,18,18,42.08,67.88,193867.69,0.95,466,0.01,10770.43,2856.25,0,0,67,67,181,285,40,30,0,N
PC4,PC4.arff,467,13,7,4,1,22.92,21.71,10799.55,0.17,97,0.05,599.98,497.54,0,1,20,20,41,56,17,18,0,N
PC4,PC4.arff,468,35,22,20,1,35.98,41.03,60570.79,0.49,252,0.02,3365.04,1476.21,0,0,46,46,101,151,32,26,0,N
PC4,PC4.arff,469,23,12,11,10,23.38,30.33,21507.84,0.24,159,0.03,1194.88,709.05,0,1,28,28,42,117,9,13,0,N
PC4,PC4.arff,470,5,3,1,1,30.51,27.07,22353.19,0.28,170,0.04,1241.84,825.86,4,17,32,36,58,112,15,14,0,N
PC4,PC4.arff,471,3,2,2,1,34.0,8.25,2314.44,0.09,59,0.12,128.58,280.54,4,2,14,18,24,35,16,11,0,N
PC4,PC4.arff,472,3,2,2,1,20.38,7.22,1062.83,0.05,33,0.14,59.05,147.16,0,1,8,8,10,23,9,13,0,N
PC4,PC4.arff,473,7,4,4,1,24.61,11.25,3115.18,0.09,57,0.09,173.07,276.9,0,1,15,15,21,36,14,15,0,N
PC4,PC4.arff,474,15,8,3,1,33.18,25.65,21826.86,0.28,161,0.04,1212.6,850.95,8,11,36,44,54,107,20,19,0,N
PC4,PC4.arff,475,7,4,3,1,20.0,10.21,2087.05,0.07,49,0.1,115.95,204.33,0,0,8,8,13,36,7,11,0,N
PC4,PC4.arff,476,5,3,2,1,18.13,7.5,1020.0,0.05,34,0.13,56.67,136.0,0,0,6,6,9,25,6,10,0,N
PC4,PC4.arff,477,1,1,1,1,5.8,2.0,23.22,0.0,5,0.5,1.29,11.61,0,15,5,5,1,4,1,4,0,N
PC4,PC4.arff,478,64,35,13,22,48.91,83.85,343824.52,1.37,645,0.01,19101.36,4100.62,16,11,164,180,249,396,49,33,0,N
PC4,PC4.arff,479,1,1,1,1,21.27,10.0,2126.66,0.07,51,0.1,118.15,212.67,0,0,11,11,16,35,8,10,0,N
PC4,PC4.arff,480,3,2,1,1,44.04,7.43,2427.8,0.11,66,0.13,134.88,326.98,0,3,12,12,27,39,20,11,0,N
PC4,PC4.arff,481,5,3,3,1,35.26,7.71,2098.48,0.09,61,0.13,116.58,272.03,0,0,16,16,27,34,14,8,0,N
PC4,PC4.arff,482,17,10,7,1,23.15,29.25,19806.66,0.23,138,0.03,1100.37,677.15,3,4,28,31,39,99,12,18,0,N
PC4,PC4.arff,483,1,1,1,1,23.11,13.5,4212.0,0.1,78,0.07,234.0,312.0,0,6,14,14,27,51,8,8,0,N
PC4,PC4.arff,484,13,8,8,5,34.99,21.11,15596.05,0.25,133,0.05,866.45,738.76,2,0,37,39,57,76,27,20,0,N
PC4,PC4.arff,485,3,2,1,1,27.2,10.0,2720.25,0.09,61,0.1,151.13,272.03,1,2,18,19,20,41,11,11,0,N
PC4,PC4.arff,486,1,1,1,1,10.92,9.0,884.41,0.03,31,0.11,49.13,98.27,0,0,8,8,9,22,3,6,0,N
PC4,PC4.arff,487,3,2,2,1,16.19,9.44,1444.3,0.05,36,0.11,80.24,152.93,0,0,8,8,17,19,9,10,0,N
PC4,PC4.arff,488,17,9,8,1,31.13,20.58,13190.87,0.21,138,0.05,732.83,640.85,0,0,20,20,38,100,12,13,0,N
PC4,PC4.arff,489,3,2,1,1,28.24,7.14,1440.99,0.07,44,0.14,80.05,201.74,2,0,11,13,20,24,14,10,0,N
PC4,PC4.arff,490,1,1,1,1,24.05,11.82,3359.53,0.09,62,0.08,186.64,284.27,0,3,9,9,20,42,11,13,0,N
PC4,PC4.arff,491,5,3,3,1,50.5,9.52,4580.38,0.16,99,0.11,254.47,480.94,4,6,21,25,50,49,21,8,0,N
PC4,PC4.arff,492,1,1,1,1,16.5,4.0,264.0,0.02,22,0.25,14.67,66.0,0,0,4,4,8,14,4,4,0,N
PC4,PC4.arff,493,15,8,4,1,40.58,25.19,25740.38,0.34,184,0.04,1430.02,1022.04,9,52,32,41,68,116,27,20,0,N
PC4,PC4.arff,494,1,1,1,1,6.79,8.0,434.27,0.02,21,0.13,24.13,54.28,0,0,5,5,8,13,2,4,0,N
PC4,PC4.arff,495,14,13,13,1,42.11,17.41,12765.08,0.24,128,0.06,709.17,733.17,1,3,43,44,39,89,28,25,0,N
PC4,PC4.arff,496,15,8,4,1,15.63,41.67,27127.69,0.22,142,0.02,1507.09,651.06,3,9,22,25,50,92,9,15,0,N
PC4,PC4.arff,497,11,6,2,1,33.43,24.17,19526.57,0.27,148,0.04,1084.81,808.0,16,7,31,47,58,90,24,20,1,Y
PC4,PC4.arff,498,7,4,1,1,17.92,6.4,734.17,0.04,31,0.16,40.79,114.71,0,0,5,5,8,23,5,8,0,N
PC4,PC4.arff,499,3,2,1,1,9.49,3.5,116.27,0.01,10,0.29,6.46,33.22,0,0,2,2,3,7,3,7,0,N
PC4,PC4.arff,500,3,2,1,1,16.92,4.5,342.66,0.03,20,0.22,19.04,76.15,0,0,7,7,5,15,5,9,0,N
PC4,PC4.arff,501,5,3,2,3,20.14,10.5,2220.96,0.07,45,0.1,123.39,211.52,0,0,13,13,18,27,12,14,0,N
PC4,PC4.arff,502,1,1,1,1,61.38,3.63,809.5,0.07,48,0.28,44.97,222.91,0,18,12,12,23,25,19,6,0,N
PC4,PC4.arff,503,11,6,1,1,23.05,32.11,23756.49,0.25,140,0.03,1319.81,739.96,3,23,27,30,61,79,19,20,0,N
PC4,PC4.arff,504,5,3,1,1,17.97,15.13,4111.99,0.09,64,0.07,228.44,271.87,6,21,9,15,22,42,8,11,0,N
PC4,PC4.arff,505,3,2,2,1,29.95,3.0,269.58,0.03,23,0.33,14.98,89.86,0,0,9,9,9,14,9,6,0,N
PC4,PC4.arff,506,1,1,1,1,17.14,5.83,583.33,0.03,25,0.17,32.4,100.0,0,0,10,10,7,18,6,10,0,N
PC4,PC4.arff,507,1,1,1,1,15.86,3.5,194.27,0.02,15,0.29,10.79,55.51,0,0,5,5,6,9,6,7,0,N
PC4,PC4.arff,508,11,6,6,1,41.94,16.02,10767.58,0.22,129,0.06,598.2,672.02,2,3,43,45,47,82,22,15,0,N
PC4,PC4.arff,509,15,8,4,1,25.3,43.81,48552.55,0.37,203,0.02,2697.36,1108.26,4,9,41,45,80,123,21,23,1,Y
PC4,PC4.arff,510,3,2,1,1,21.82,10.68,2487.99,0.08,49,0.09,138.22,232.99,0,37,15,15,23,26,14,13,0,N
PC4,PC4.arff,511,1,1,1,1,33.1,8.73,2520.95,0.1,68,0.11,140.05,288.86,0,0,15,15,24,44,11,8,0,N
PC4,PC4.arff,512,15,8,2,4,25.26,51.45,66858.35,0.43,241,0.02,3714.35,1299.55,2,36,63,65,85,156,19,23,0,N
PC4,PC4.arff,513,11,6,5,1,14.03,23.1,7484.4,0.11,81,0.04,415.8,324.0,0,0,12,12,21,60,5,11,0,N
PC4,PC4.arff,514,7,4,4,1,16.02,5.4,467.02,0.03,25,0.19,25.95,86.49,3,5,4,7,9,16,5,6,0,N
PC4,PC4.arff,515,19,10,5,7,31.72,17.63,9853.99,0.19,109,0.06,547.44,559.09,1,0,20,21,47,62,20,15,0,N
PC4,PC4.arff,516,5,3,3,1,27.93,20.43,11656.27,0.19,120,0.05,647.57,570.59,0,0,18,18,44,76,14,13,0,N
PC4,PC4.arff,517,5,3,3,1,15.41,8.17,1027.49,0.04,34,0.12,57.08,125.81,0,0,12,12,14,20,6,7,0,N
PC4,PC4.arff,518,5,3,2,1,18.13,7.5,1020.0,0.05,34,0.13,56.67,136.0,0,0,6,6,9,25,6,10,0,N
PC4,PC4.arff,519,7,4,3,1,14.27,14.3,2917.2,0.07,51,0.07,162.07,204.0,0,0,8,8,13,38,5,11,0,N
PC4,PC4.arff,520,1,1,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,0,0,2,2,2,4,2,4,0,N
PC4,PC4.arff,521,5,3,2,1,29.04,10.58,3249.15,0.1,67,0.09,180.51,307.19,0,0,14,14,25,42,13,11,0,N
PC4,PC4.arff,522,22,17,12,4,42.41,34.11,49333.63,0.48,236,0.03,2740.76,1446.51,3,2,67,70,81,155,38,32,0,N
PC4,PC4.arff,523,5,3,2,1,13.59,16.25,3589.5,0.07,52,0.06,199.42,220.89,5,2,5,10,15,37,6,13,0,N
PC4,PC4.arff,524,1,1,1,1,18.6,2.5,116.27,0.02,14,0.4,6.46,46.51,0,0,4,4,5,9,5,5,0,N
PC4,PC4.arff,525,3,2,1,1,15.95,12.67,2559.26,0.07,46,0.08,142.18,202.05,0,0,10,10,19,27,9,12,0,N
PC4,PC4.arff,526,1,1,1,1,132.54,12.21,19761.56,0.54,293,0.08,1097.86,1618.4,6,0,34,40,116,177,38,8,0,N
PC4,PC4.arff,527,11,10,5,1,42.24,23.1,22537.68,0.33,172,0.04,1252.09,975.66,2,0,58,60,66,106,30,21,0,N
PC4,PC4.arff,528,3,2,2,1,36.8,7.33,1979.11,0.09,55,0.14,109.95,269.88,0,0,12,12,22,33,18,12,0,N
PC4,PC4.arff,529,1,1,1,1,31.98,5.0,799.56,0.05,37,0.2,44.42,159.91,0,0,10,10,15,22,12,8,0,N
PC4,PC4.arff,530,13,7,6,1,60.82,9.92,5988.69,0.2,115,0.1,332.71,603.51,8,10,28,36,43,72,26,12,1,Y
PC4,PC4.arff,531,9,5,5,1,30.9,39.09,47217.09,0.4,224,0.03,2623.17,1207.88,5,11,36,41,86,138,22,20,1,Y
PC4,PC4.arff,532,7,4,3,3,30.02,21.27,13585.43,0.21,120,0.05,754.75,638.63,8,23,21,29,52,68,22,18,0,N
PC4,PC4.arff,533,3,2,1,1,10.38,9.9,1017.71,0.03,27,0.1,56.54,102.8,0,0,8,8,11,16,5,9,0,N
PC4,PC4.arff,534,21,11,3,1,15.89,87.82,122506.36,0.47,279,0.01,6805.91,1395.0,18,43,51,69,92,187,11,21,1,Y
PC4,PC4.arff,535,17,9,6,1,53.47,15.83,13404.4,0.28,157,0.06,744.69,846.59,14,10,33,47,57,100,27,15,1,Y
PC4,PC4.arff,536,24,16,5,1,39.65,70.65,197911.74,0.93,454,0.01,10995.1,2801.15,10,1,63,73,167,287,39,33,0,N
PC4,PC4.arff,537,11,6,2,6,19.44,20.64,8283.77,0.13,81,0.05,460.21,401.29,0,0,18,18,34,47,14,17,0,N
PC4,PC4.arff,538,3,2,2,1,18.96,7.64,1105.39,0.05,32,0.13,61.41,144.75,0,0,6,6,14,18,11,12,0,N
PC4,PC4.arff,539,7,4,3,1,17.72,10.83,2080.0,0.06,48,0.09,115.56,192.0,0,0,8,8,13,35,6,10,0,N
PC4,PC4.arff,540,3,2,1,1,12.05,11.9,1706.44,0.05,40,0.08,94.8,143.4,0,0,7,7,17,23,5,7,0,N
PC4,PC4.arff,541,5,3,1,1,35.24,18.0,11416.47,0.21,120,0.06,634.25,634.25,0,8,19,19,42,78,21,18,0,N
PC4,PC4.arff,542,52,28,17,22,46.13,44.69,92128.28,0.69,328,0.02,5118.24,2061.61,0,11,62,62,143,185,48,30,0,N
PC4,PC4.arff,543,37,19,6,11,29.61,43.85,56916.12,0.43,230,0.02,3162.01,1298.09,0,0,36,36,95,135,26,24,0,N
PC4,PC4.arff,544,39,20,2,1,29.39,91.11,243939.5,0.89,472,0.01,13552.19,2677.38,6,21,96,102,205,267,27,24,1,Y
PC4,PC4.arff,545,9,5,3,3,24.91,18.53,8553.83,0.15,90,0.05,475.21,461.64,4,2,23,27,35,55,17,18,0,N
PC4,PC4.arff,546,1,1,1,1,21.89,4.0,350.28,0.03,23,0.25,19.46,87.57,0,3,8,8,8,15,7,7,0,N
PC4,PC4.arff,547,1,1,1,1,17.36,6.75,791.15,0.04,30,0.15,43.95,117.21,0,1,7,7,9,21,6,9,0,N
PC4,PC4.arff,548,27,14,14,14,36.12,34.34,42589.6,0.41,230,0.03,2366.09,1240.23,0,13,34,34,101,129,25,17,0,N
PC4,PC4.arff,549,9,5,2,3,21.59,15.0,4857.82,0.11,66,0.07,269.88,323.85,0,0,19,19,30,36,15,15,0,N
PC4,PC4.arff,550,5,3,1,3,12.94,11.38,1673.96,0.05,33,0.09,93.0,147.16,0,0,10,10,13,20,8,14,0,N
PC4,PC4.arff,551,37,19,5,11,41.46,58.45,141635.44,0.81,407,0.02,7868.64,2423.36,26,47,86,112,173,234,37,25,0,N
PC4,PC4.arff,552,3,2,2,1,11.52,8.33,800.0,0.03,24,0.12,44.44,96.0,0,0,5,5,10,14,6,10,0,N
PC4,PC4.arff,553,19,10,4,1,37.58,27.77,28975.86,0.35,190,0.04,1609.77,1043.45,3,13,48,51,76,114,26,19,0,N
PC4,PC4.arff,554,11,6,2,1,18.05,41.17,30592.16,0.25,150,0.02,1699.56,743.13,2,11,23,25,52,98,12,19,0,N
PC4,PC4.arff,555,1,1,1,1,18.28,7.5,1027.99,0.05,36,0.13,57.11,137.06,0,1,7,7,15,21,7,7,0,N
PC4,PC4.arff,556,3,2,1,1,15.63,5.0,390.69,0.03,20,0.2,21.7,78.14,0,0,4,4,5,15,5,10,0,N
PC4,PC4.arff,557,5,3,3,1,18.58,9.6,1712.42,0.06,40,0.1,95.13,178.38,0,0,12,12,16,24,10,12,0,N
PC4,PC4.arff,558,3,2,1,1,22.46,10.39,2424.6,0.08,54,0.1,134.7,233.38,1,1,11,12,17,37,9,11,1,Y
PC4,PC4.arff,559,9,5,3,1,28.01,16.89,7990.71,0.16,93,0.06,443.93,473.13,2,6,25,27,38,55,18,16,1,Y
PC4,PC4.arff,560,3,2,1,1,5.0,6.0,180.0,0.01,10,0.17,10.0,30.0,0,0,2,2,4,6,2,6,0,N
PC4,PC4.arff,561,5,3,2,1,20.26,8.64,1513.68,0.06,42,0.12,84.09,175.14,0,0,7,7,11,31,7,11,0,N
PC4,PC4.arff,562,29,15,9,14,40.31,61.67,153302.39,0.83,430,0.02,8516.8,2485.98,0,10,80,80,148,282,30,25,0,N
PC4,PC4.arff,563,5,3,1,1,19.01,14.67,4089.46,0.09,58,0.07,227.19,278.83,1,0,13,14,22,36,12,16,1,Y
PC4,PC4.arff,564,9,5,5,1,30.1,21.5,13912.18,0.22,120,0.05,772.9,647.08,8,18,27,35,43,77,21,21,0,N
PC4,PC4.arff,565,5,3,2,3,22.1,30.64,20753.19,0.23,131,0.03,1152.95,677.26,1,0,21,22,39,92,14,22,0,N
PC4,PC4.arff,566,3,2,2,1,14.86,9.6,1369.94,0.05,32,0.1,76.11,142.7,0,0,8,8,16,16,10,12,0,N
PC4,PC4.arff,567,9,5,2,5,14.76,15.94,3748.9,0.08,52,0.06,208.27,235.23,0,0,10,10,17,35,8,15,0,N
PC4,PC4.arff,568,5,3,2,1,21.43,4.38,410.22,0.03,24,0.23,22.79,93.77,2,9,9,11,10,14,8,7,0,N
PC4,PC4.arff,569,3,2,1,1,19.99,4.0,319.82,0.03,21,0.25,17.77,79.95,0,0,7,7,6,15,6,8,0,N
PC4,PC4.arff,570,5,3,2,1,14.76,9.0,1195.51,0.04,34,0.11,66.42,132.83,0,0,8,8,9,25,5,10,0,N
PC4,PC4.arff,571,5,3,1,1,10.53,27.0,7675.23,0.09,62,0.04,426.4,284.27,0,0,9,9,18,44,6,18,0,N
PC4,PC4.arff,572,3,2,2,1,36.01,29.66,31674.07,0.36,205,0.03,1759.67,1067.94,6,8,31,37,87,118,22,15,0,N
PC4,PC4.arff,573,1,1,1,1,10.75,4.0,172.08,0.01,12,0.25,9.56,43.02,0,0,2,2,4,8,4,8,0,N
PC4,PC4.arff,574,7,4,3,1,65.05,11.02,7893.16,0.24,129,0.09,438.51,716.54,3,15,33,36,47,82,32,15,0,N
PC4,PC4.arff,575,5,3,2,3,19.95,9.55,1817.44,0.06,41,0.1,100.97,190.4,0,1,11,11,15,26,11,14,0,N
PC4,PC4.arff,576,3,2,1,1,9.34,6.67,415.13,0.02,18,0.15,23.06,62.27,1,3,6,7,5,13,3,8,0,N
PC4,PC4.arff,577,15,8,5,1,43.42,14.61,9265.54,0.21,120,0.07,514.75,634.25,4,11,32,36,42,78,23,16,1,Y
PC4,PC4.arff,578,19,13,9,3,49.68,20.72,21334.26,0.34,175,0.05,1185.24,1029.46,0,0,43,43,75,100,38,21,0,N
PC4,PC4.arff,579,5,3,2,1,17.34,8.25,1180.25,0.05,35,0.12,65.57,143.06,0,0,6,6,9,26,6,11,0,N
PC4,PC4.arff,580,1,1,1,1,22.42,4.0,358.77,0.03,27,0.25,19.93,89.69,0,0,6,6,8,19,5,5,0,N
PC4,PC4.arff,581,59,34,22,15,45.25,61.67,172104.21,0.93,444,0.02,9561.34,2790.72,0,5,84,84,187,257,47,31,0,N
PC4,PC4.arff,582,3,2,1,1,16.64,8.94,1328.8,0.05,35,0.11,73.82,148.68,1,0,9,10,13,22,8,11,1,Y
PC4,PC4.arff,583,5,3,2,3,16.55,10.11,1692.31,0.06,37,0.1,94.02,167.37,2,7,8,10,13,24,9,14,0,N
PC4,PC4.arff,584,1,1,1,1,9.83,2.0,39.3,0.01,7,0.5,2.18,19.65,0,0,2,2,3,4,3,4,0,N
PC4,PC4.arff,585,69,35,2,3,32.04,79.2,200997.63,0.85,452,0.01,11166.53,2537.85,25,44,95,120,165,287,25,24,0,N
PC4,PC4.arff,586,1,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,1,1,0,1,0,1,0,N
PC4,PC4.arff,587,11,6,4,1,56.19,18.28,18778.17,0.34,182,0.05,1043.23,1027.18,0,16,38,38,65,117,32,18,0,N
PC4,PC4.arff,588,16,15,15,1,47.97,41.21,81451.08,0.66,336,0.02,4525.06,1976.57,1,0,89,90,129,207,36,23,0,N
PC4,PC4.arff,589,9,5,4,1,19.67,13.36,3508.99,0.09,63,0.07,194.94,262.71,0,0,10,10,17,46,7,11,0,N
PC4,PC4.arff,590,8,7,1,1,11.6,31.21,11297.51,0.12,77,0.03,627.64,361.93,7,0,10,17,23,54,7,19,0,N
PC4,PC4.arff,591,10,6,3,6,20.33,20.54,8574.62,0.14,79,0.05,476.37,417.55,2,0,20,22,23,56,14,25,0,N
PC4,PC4.arff,592,5,3,3,1,24.93,11.5,3297.36,0.1,61,0.09,183.19,286.73,0,0,9,9,23,38,13,13,0,N
PC4,PC4.arff,593,9,5,4,3,25.86,19.73,10069.57,0.17,103,0.05,559.42,510.28,1,4,20,21,37,66,15,16,0,N
PC4,PC4.arff,594,3,2,2,1,30.43,17.19,8989.71,0.17,110,0.06,499.43,523.03,10,5,20,30,50,60,16,11,1,Y
PC4,PC4.arff,595,1,1,1,1,15.36,3.5,188.21,0.02,15,0.29,10.46,53.77,0,0,2,2,5,10,5,7,0,N
PC4,PC4.arff,596,5,3,2,1,52.91,18.67,18434.83,0.33,182,0.05,1024.16,987.58,2,4,35,37,63,119,27,16,0,N
PC4,PC4.arff,597,13,7,1,1,26.82,49.14,64763.93,0.44,240,0.02,3598.0,1318.04,4,26,32,36,94,146,22,23,0,N
PC4,PC4.arff,598,7,4,1,1,7.21,20.4,3001.83,0.05,36,0.05,166.77,147.15,4,0,5,9,17,19,5,12,0,N
PC4,PC4.arff,599,3,2,2,1,23.75,19.5,9030.08,0.15,101,0.05,501.67,463.08,3,10,21,24,39,62,12,12,1,Y
PC4,PC4.arff,600,1,1,1,1,7.61,5.0,190.2,0.01,12,0.2,10.57,38.04,0,1,5,5,5,7,3,6,0,N
PC4,PC4.arff,601,1,1,1,1,15.36,7.0,752.84,0.04,30,0.14,41.82,107.55,0,4,6,6,10,20,5,7,0,N
PC4,PC4.arff,602,7,4,3,4,21.0,15.0,4723.94,0.1,67,0.07,262.44,314.93,2,3,10,12,30,37,13,13,0,N
PC4,PC4.arff,603,5,3,1,1,6.27,12.0,903.41,0.03,21,0.08,50.19,75.28,0,0,6,6,8,13,3,9,0,N
PC4,PC4.arff,604,5,3,1,1,26.68,10.56,2976.12,0.09,58,0.09,165.34,281.76,0,19,14,14,26,32,16,13,0,N
PC4,PC4.arff,605,13,7,1,1,13.5,17.0,3900.44,0.08,64,0.06,216.69,229.44,1,2,9,10,34,30,6,6,0,N
